ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total,source_file
30/01/2025,Child,Galway University Hospitals,401,209,138,80,827,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,Letterkenny University Hospital,33,16,0,2,51,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,Mayo University Hospital,3,1,0,0,4,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,Midland Regional Hospital Mullingar,38,15,0,0,53,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,Midland Regional Hospital Portlaoise,4,0,0,0,4,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,Midland Regional Hospital Tullamore,266,2,0,0,268,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,National Orthopaedic Hospital Cappagh,29,7,3,0,39,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,Nenagh Hospital,8,0,0,0,8,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,Our Lady of Lourdes Hospital Drogheda,33,23,32,2,91,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,Portiuncula University Hospital,14,3,0,0,17,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,Royal Victoria Eye and Ear Hospital,67,27,13,7,113,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,Sligo University Hospital,126,12,8,2,147,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,South Infirmary Victoria University Hospital,183,83,14,4,284,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,St. Luke's General Hospital Kilkenny,6,0,0,0,6,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,Tipperary University Hospital,3,0,0,0,3,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,University Hospital Kerry,8,2,0,0,10,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,University Hospital Limerick,223,51,58,4,335,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,University Hospital Waterford,164,104,54,24,346,OpenData_IPDCNational01_2025.csv
30/01/2025,Child,Wexford General Hospital,17,0,0,0,17,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Bantry General Hospital,225,35,18,27,305,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Beaumont Hospital,"4,989","2,879",936,559,"9,363",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Cavan General Hospital,485,31,9,2,527,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Connolly Hospital Blanchardstown,"1,309",90,0,0,"1,399",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Coombe Women and Infants University Hospital,143,39,4,2,188,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Cork University Hospital,986,390,175,128,"1,678",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Cork University Maternity Hospital,504,91,2,1,598,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Croom Orthopaedic Hospital,622,6,0,0,628,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Ennis Hospital,503,111,12,0,626,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Galway University Hospitals,"6,219","2,585","1,067","1,344","11,214",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Kilcreene Regional Orthopaedic Hospital,619,148,8,6,781,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Letterkenny University Hospital,"1,628",200,69,97,"1,994",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Louth County Hospital,549,41,0,0,590,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Mallow General Hospital,272,109,48,35,463,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Mater Misericordiae University Hospital,"4,843","1,237",487,856,"7,423",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Mayo University Hospital,865,127,26,11,"1,028",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Mercy University Hospital,631,88,12,5,736,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Midland Regional Hospital Mullingar,569,101,47,10,727,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Midland Regional Hospital Portlaoise,266,59,34,19,378,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Midland Regional Hospital Tullamore,"1,293",425,31,2,"1,750",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Naas General Hospital,230,62,4,2,297,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,National Orthopaedic Hospital Cappagh,"1,625",357,33,0,"2,015",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Nenagh Hospital,916,443,38,3,"1,399",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Our Lady of Lourdes Hospital Drogheda,682,250,104,2,"1,038",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Our Lady's Hospital Navan,831,99,9,2,940,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Portiuncula University Hospital,436,121,55,7,618,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Roscommon University Hospital,382,135,103,62,681,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Rotunda Hospital,244,41,14,21,320,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Royal Victoria Eye and Ear Hospital,"1,864",452,326,154,"2,796",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Sligo University Hospital,"1,868",613,273,202,"2,956",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,South Infirmary Victoria University Hospital,"2,315",917,399,522,"4,152",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,St. Columcille's Hospital,332,37,37,5,411,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,St. James's Hospital,"3,338","1,273",566,555,"5,732",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,St. John's Hospital Limerick,581,126,6,2,716,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,St. Luke's General Hospital Kilkenny,502,127,39,64,731,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,St. Michael's Hospital,"1,112",249,46,29,"1,437",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,St. Vincent's University Hospital,"2,630",713,193,305,"3,840",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Tallaght University Hospital,"3,013",948,373,244,"4,578",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Tipperary University Hospital,395,48,12,0,455,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,University Hospital Kerry,325,41,2,0,367,OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,University Hospital Limerick,"1,846",690,352,104,"2,992",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,University Hospital Waterford,"2,845",841,445,850,"4,980",OpenData_IPDCNational01_2025.csv
27/02/2025,Adult,Wexford General Hospital,721,102,27,22,872,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Beaumont Hospital,6,0,0,0,6,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Cavan General Hospital,14,3,0,0,17,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Children's Health Ireland,"3,081","1,359",756,893,"6,089",OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Cork University Hospital,246,113,70,32,461,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Cork University Maternity Hospital,3,0,0,0,3,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Croom Orthopaedic Hospital,2,0,0,0,2,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Ennis Hospital,15,2,0,0,17,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Galway University Hospitals,400,193,138,95,827,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Letterkenny University Hospital,37,15,2,2,56,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Mayo University Hospital,5,1,0,1,8,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Midland Regional Hospital Mullingar,38,18,0,0,56,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Midland Regional Hospital Portlaoise,0,1,0,0,1,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Midland Regional Hospital Tullamore,262,2,0,0,264,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,National Orthopaedic Hospital Cappagh,31,4,7,0,42,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Nenagh Hospital,7,0,0,0,7,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Our Lady of Lourdes Hospital Drogheda,33,28,35,2,97,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Portiuncula University Hospital,18,1,0,0,19,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Royal Victoria Eye and Ear Hospital,57,29,16,8,110,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Sligo University Hospital,128,25,7,2,162,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,South Infirmary Victoria University Hospital,200,73,16,4,292,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,St. Luke's General Hospital Kilkenny,6,0,0,0,6,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Tipperary University Hospital,7,0,0,0,7,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,University Hospital Kerry,11,2,0,0,13,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,University Hospital Limerick,247,48,50,4,349,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,University Hospital Waterford,168,89,57,26,340,OpenData_IPDCNational01_2025.csv
27/02/2025,Child,Wexford General Hospital,13,0,0,0,13,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Bantry General Hospital,196,12,4,2,215,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Beaumont Hospital,"4,888","2,900","1,063",600,"9,452",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Cavan General Hospital,369,27,8,3,407,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Connolly Hospital Blanchardstown,"1,217",185,0,0,"1,402",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Coombe Women and Infants University Hospital,133,29,4,0,166,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Cork University Hospital,914,400,190,118,"1,621",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Cork University Maternity Hospital,508,91,8,0,607,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Croom Orthopaedic Hospital,640,35,0,0,675,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Ennis Hospital,475,136,20,0,631,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Galway University Hospitals,"6,325","2,724","1,062","1,416","11,526",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Kilcreene Regional Orthopaedic Hospital,588,156,2,2,747,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Letterkenny University Hospital,"1,723",259,66,99,"2,147",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Louth County Hospital,586,39,0,0,625,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Mallow General Hospital,250,118,47,38,453,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Mater Misericordiae University Hospital,"4,773","1,222",508,860,"7,362",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Mayo University Hospital,835,157,31,11,"1,033",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Mercy University Hospital,640,97,34,19,791,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Midland Regional Hospital Mullingar,552,85,34,2,673,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Midland Regional Hospital Portlaoise,252,57,30,18,357,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Midland Regional Hospital Tullamore,"1,250",481,47,2,"1,780",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Naas General Hospital,217,74,7,2,300,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,National Orthopaedic Hospital Cappagh,"1,645",392,26,3,"2,066",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Nenagh Hospital,832,474,45,0,"1,350",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Our Lady of Lourdes Hospital Drogheda,604,280,107,8,"1,000",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Our Lady's Hospital Navan,891,106,0,2,999,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Portiuncula University Hospital,415,108,58,3,584,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Roscommon University Hospital,393,168,111,63,734,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Rotunda Hospital,172,50,18,21,261,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Royal Victoria Eye and Ear Hospital,"1,916",438,346,163,"2,863",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Sligo University Hospital,"1,783",632,291,215,"2,921",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,South Infirmary Victoria University Hospital,"2,445",870,403,544,"4,262",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,St. Columcille's Hospital,360,34,33,5,432,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,St. James's Hospital,"3,441","1,237",595,569,"5,842",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,St. John's Hospital Limerick,660,141,14,1,817,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,St. Luke's General Hospital Kilkenny,518,162,52,68,799,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,St. Michael's Hospital,954,249,51,24,"1,279",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,St. Vincent's University Hospital,"2,695",697,184,295,"3,870",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Tallaght University Hospital,"3,000","1,033",420,272,"4,725",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Tipperary University Hospital,350,52,7,0,409,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,University Hospital Kerry,290,50,0,0,340,OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,University Hospital Limerick,"1,834",717,384,123,"3,059",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,University Hospital Waterford,"2,890",837,443,839,"5,009",OpenData_IPDCNational01_2025.csv
27/03/2025,Adult,Wexford General Hospital,761,99,30,24,914,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Beaumont Hospital,2,2,0,0,3,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Cavan General Hospital,18,1,0,0,19,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Children's Health Ireland,"3,134","1,472",817,921,"6,344",OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Cork University Hospital,228,114,71,33,446,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Cork University Maternity Hospital,1,0,0,0,1,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Croom Orthopaedic Hospital,3,0,0,0,3,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Ennis Hospital,5,0,0,0,5,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Galway University Hospitals,426,202,140,107,876,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Letterkenny University Hospital,45,14,1,1,61,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Mayo University Hospital,4,1,0,1,6,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Midland Regional Hospital Mullingar,29,19,0,0,48,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Midland Regional Hospital Portlaoise,2,0,0,0,2,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Midland Regional Hospital Tullamore,227,9,0,0,236,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,National Orthopaedic Hospital Cappagh,34,7,8,0,49,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Nenagh Hospital,6,0,0,0,6,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Our Lady of Lourdes Hospital Drogheda,37,27,23,0,87,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Portiuncula University Hospital,14,3,0,0,17,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Royal Victoria Eye and Ear Hospital,48,23,17,8,97,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Sligo University Hospital,145,20,14,4,183,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,South Infirmary Victoria University Hospital,186,61,15,4,266,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,St. Luke's General Hospital Kilkenny,11,0,0,0,11,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Tipperary University Hospital,7,0,0,0,7,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,University Hospital Kerry,7,4,0,0,11,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,University Hospital Limerick,279,50,45,5,378,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,University Hospital Waterford,176,98,51,33,358,OpenData_IPDCNational01_2025.csv
27/03/2025,Child,Wexford General Hospital,15,0,0,0,15,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Bantry General Hospital,145,19,0,2,165,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Beaumont Hospital,"4,831","3,032","1,217",609,"9,690",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Cavan General Hospital,351,22,2,2,377,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Connolly Hospital Blanchardstown,"1,229",204,7,2,"1,442",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Coombe Women and Infants University Hospital,122,38,1,0,161,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Cork University Hospital,901,385,171,91,"1,548",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Cork University Maternity Hospital,545,100,11,0,656,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Croom Orthopaedic Hospital,646,68,0,0,714,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Ennis Hospital,469,210,28,1,707,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Galway University Hospitals,"6,089","2,835","1,011","1,455","11,390",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Kilcreene Regional Orthopaedic Hospital,562,202,3,0,767,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Letterkenny University Hospital,"1,639",283,72,75,"2,069",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Louth County Hospital,552,37,0,0,589,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Mallow General Hospital,250,116,43,39,448,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Mater Misericordiae University Hospital,"5,949","1,742",848,"1,874","10,414",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Mayo University Hospital,874,139,24,17,"1,055",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Mercy University Hospital,690,110,33,12,844,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Midland Regional Hospital Mullingar,565,90,18,3,676,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Midland Regional Hospital Portlaoise,288,60,23,25,395,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Midland Regional Hospital Tullamore,"1,169",545,72,2,"1,788",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Naas General Hospital,252,93,10,2,357,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,National Orthopaedic Hospital Cappagh,"1,706",406,37,3,"2,151",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Nenagh Hospital,845,451,67,2,"1,364",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Our Lady of Lourdes Hospital Drogheda,591,298,121,9,"1,019",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Our Lady's Hospital Navan,753,109,4,2,868,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Portiuncula University Hospital,444,109,58,4,616,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Roscommon University Hospital,413,122,58,61,654,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Rotunda Hospital,176,52,11,17,256,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Royal Victoria Eye and Ear Hospital,"2,015",419,324,193,"2,951",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Sligo University Hospital,"1,842",704,301,231,"3,078",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,South Infirmary Victoria University Hospital,"2,386",824,445,545,"4,201",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,St. Columcille's Hospital,333,40,29,10,412,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,St. James's Hospital,"3,230","1,177",546,481,"5,434",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,St. John's Hospital Limerick,747,146,19,2,914,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,St. Luke's General Hospital Kilkenny,518,152,42,68,780,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,St. Michael's Hospital,970,264,67,22,"1,323",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,St. Vincent's University Hospital,"2,598",691,192,256,"3,738",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Tallaght University Hospital,"2,766","1,058",453,292,"4,569",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Tipperary University Hospital,378,44,7,1,431,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,University Hospital Kerry,280,43,2,0,325,OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,University Hospital Limerick,"2,083",808,388,150,"3,429",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,University Hospital Waterford,"2,759",892,426,849,"4,926",OpenData_IPDCNational01_2025.csv
24/04/2025,Adult,Wexford General Hospital,696,152,27,24,899,OpenData_IPDCNational01_2025.csv
